5111370892455686|11|2021|634
5111370892484686|08|2021|567
5111370892450612|01|2021|842
5111370892466121|02|2021|047
5111370892456734|05|2021|056
5111370892405608|09|2021|501
5111370892421787|05|2021|845
5111370892447667|06|2021|763
5111370892426414|08|2021|663
5111370892472327|04|2021|301
5111370892454069|01|2021|318
5111370892487630|01|2021|706
5111370892413537|06|2021|822
5111370892417827|04|2021|516
5111370892402100|01|2021|848
5111370892416225|09|2021|056
5111370892431224|04|2021|286
5111370892465800|01|2021|637
5111370892486574|08|2021|771
5111370892474224|01|2021|723
5111370892403223|08|2021|315
5111370892428444|05|2021|084
5111370892460645|12|2021|608
5111370892481138|06|2021|122
5111370892421274|05|2021|321
5111370892482383|04|2021|271
5111370892426216|01|2021|061
5111370892426463|05|2021|768
5111370892475528|05|2021|554
5111370892403157|04|2021|365
5111370892441330|11|2021|526
5111370892444425|02|2021|865
5111370892405087|04|2021|141
5111370892451115|09|2021|467
5111370892438005|09|2021|002
5111370892435100|04|2021|424
5111370892450752|01|2021|877
5111370892434715|11|2021|746
5111370892461817|04|2021|153
5111370892460843|05|2021|322
5111370892448368|01|2021|050
5111370892484025|09|2021|622
5111370892448608|03|2021|061
5111370892477516|06|2021|366
5111370892483233|01|2021|325
5111370892415003|06|2021|410
5111370892434301|12|2021|803
5111370892423072|11|2021|502
5111370892464308|09|2021|436
5111370892476823|09|2021|126
5111370892410855|12|2021|143
5111370892413024|09|2021|508
5111370892412265|09|2021|408
5111370892441868|10|2021|731
5111370892463219|05|2021|474
5111370892431083|09|2021|288
5111370892413172|12|2021|558
5111370892453723|06|2021|378
5111370892454853|11|2021|768
5111370892417876|09|2021|021
5111370892474620|02|2021|851
5111370892418171|03|2021|732
5111370892463474|06|2021|615
5111370892421787|03|2021|256
5111370892443534|10|2021|343
5111370892447477|02|2021|554
5111370892480767|09|2021|346
5111370892473622|01|2021|582
5111370892465271|12|2021|232
5111370892476252|10|2021|657
5111370892412810|01|2021|585
5111370892416548|08|2021|318
5111370892432586|03|2021|423
5111370892435357|12|2021|786
5111370892420482|02|2021|338
5111370892422884|09|2021|181
5111370892428477|10|2021|558
5111370892463169|09|2021|561
5111370892485162|11|2021|287
5111370892430200|01|2021|178
5111370892456031|06|2021|676
5111370892435720|03|2021|405
5111370892441082|02|2021|112
5111370892480320|01|2021|414
5111370892467350|02|2021|330
5111370892417678|07|2021|653
5111370892433766|03|2021|318
5111370892427610|09|2021|613
5111370892480007|08|2021|180
5111370892430671|06|2021|105
5111370892417066|05|2021|818
5111370892472822|08|2021|726
5111370892450646|09|2021|070
5111370892481070|08|2021|181
5111370892414485|12|2021|514
5111370892405855|06|2021|344
5111370892473200|09|2021|072
5111370892463847|04|2021|854
5111370892413651|04|2021|407
5111370892440506|12|2021|605
5111370892406317|09|2021|373
5111370892454465|02|2021|030
5111370892446818|12|2021|630
5111370892431752|06|2021|733
5111370892461015|12|2021|388
5111370892445331|09|2021|648
5111370892428022|07|2021|322
5111370892414089|06|2021|067
5111370892422025|11|2021|858
5111370892461320|10|2021|846
5111370892428675|10|2021|575
5111370892468044|01|2021|464
5111370892461569|09|2021|886
5111370892441512|09|2021|331
5111370892461478|01|2021|820
5111370892408073|05|2021|616
5111370892444102|07|2021|108
5111370892432073|03|2021|272
5111370892411531|05|2021|456
5111370892443088|11|2021|260
5111370892476336|03|2021|024
5111370892400815|03|2021|288
5111370892414139|08|2021|286
5111370892463706|07|2021|347
5111370892433311|09|2021|482
5111370892438880|07|2021|336
5111370892424575|09|2021|023
5111370892470750|02|2021|018
5111370892448178|02|2021|153
5111370892471048|09|2021|515
5111370892418262|12|2021|271
5111370892468812|01|2021|372
5111370892438484|10|2021|641
5111370892428535|01|2021|807
5111370892414667|01|2021|273
5111370892482755|03|2021|601
5111370892404882|05|2021|438
5111370892470461|04|2021|477
5111370892446149|05|2021|327
5111370892454788|08|2021|354
5111370892476773|06|2021|617
5111370892403637|06|2021|841
5111370892450174|08|2021|457
5111370892458128|02|2021|007
5111370892420839|08|2021|005
5111370892413826|04|2021|786
5111370892468507|08|2021|770
5111370892444334|02|2021|737
5111370892474620|07|2021|520
5111370892461189|04|2021|501
5111370892411507|02|2021|860
5111370892453079|08|2021|070
5111370892438344|06|2021|252
5111370892458169|07|2021|866
5111370892414014|02|2021|768
5111370892444268|03|2021|044
5111370892426281|04|2021|310
5111370892427818|05|2021|103
5111370892405624|03|2021|770
5111370892441231|01|2021|766
5111370892483423|01|2021|800
5111370892410624|05|2021|287
5111370892486582|08|2021|027
5111370892484629|03|2021|018
5111370892453426|02|2021|354
5111370892476187|11|2021|813
5111370892463557|05|2021|766
5111370892486285|03|2021|783
5111370892452246|12|2021|421
5111370892471063|02|2021|051
5111370892443054|02|2021|100
5111370892457005|08|2021|370
5111370892404049|02|2021|621
5111370892472178|04|2021|022
5111370892447717|04|2021|307
5111370892410327|12|2021|287
5111370892473473|10|2021|614
5111370892441207|02|2021|122
5111370892415870|07|2021|245
5111370892434186|09|2021|211
5111370892446081|05|2021|415
5111370892421407|12|2021|111
5111370892407018|10|2021|226
5111370892454879|02|2021|553
5111370892447535|02|2021|753
5111370892402571|02|2021|401
5111370892452055|09|2021|650
5111370892447758|03|2021|212
5111370892483845|07|2021|800
5111370892433675|03|2021|714
5111370892471600|07|2021|037
5111370892432602|12|2021|618
5111370892486780|03|2021|000
5111370892482706|12|2021|666
5111370892433311|12|2021|256
5111370892461577|12|2021|063
5111370892416787|10|2021|837
5111370892472855|09|2021|807
5111370892424054|09|2021|275
5111370892422587|07|2021|631
5111370892464720|01|2021|230
5111370892444524|12|2021|443
5111370892476682|11|2021|160
5111370892448889|12|2021|382
5111370892422520|08|2021|574
5111370892423668|08|2021|117
5111370892480718|01|2021|023
5111370892436603|12|2021|806
5111370892432107|08|2021|170
5111370892456742|04|2021|140
5111370892411358|11|2021|181
5111370892438518|06|2021|077
5111370892478076|11|2021|404
5111370892402506|11|2021|636
5111370892473564|03|2021|813
5111370892448061|04|2021|626
5111370892486723|03|2021|208
5111370892411648|07|2021|248
5111370892437569|11|2021|331
5111370892406036|09|2021|631
5111370892473044|02|2021|882
5111370892463060|04|2021|548
5111370892411010|02|2021|477
5111370892467723|01|2021|386
5111370892442361|02|2021|365
5111370892484645|09|2021|704
5111370892474042|09|2021|533
5111370892460785|10|2021|062
5111370892473135|01|2021|607
5111370892408065|06|2021|385
5111370892444821|08|2021|166
5111370892434319|06|2021|162
5111370892420656|09|2021|423
5111370892431158|05|2021|830
5111370892452683|12|2021|883
5111370892482383|07|2021|115
5111370892458656|05|2021|654
5111370892445158|08|2021|446
5111370892483175|11|2021|883
5111370892445182|12|2021|131
5111370892478803|01|2021|584
5111370892400609|03|2021|273
5111370892412463|09|2021|164
5111370892461882|03|2021|328
5111370892441413|06|2021|736
5111370892445109|12|2021|152
5111370892453640|07|2021|227
5111370892426745|09|2021|380
5111370892403710|12|2021|648
5111370892423569|04|2021|385
5111370892486632|06|2021|432
5111370892488687|04|2021|251
5111370892434137|07|2021|128
5111370892411325|02|2021|730
5111370892427073|10|2021|532
5111370892438179|04|2021|606
5111370892403454|09|2021|255
5111370892478373|04|2021|506
5111370892421423|03|2021|040
5111370892406325|08|2021|605
5111370892416886|03|2021|082
5111370892431406|12|2021|313
5111370892462252|02|2021|300
5111370892486566|09|2021|266
5111370892438708|08|2021|086
5111370892447014|08|2021|408
5111370892407455|12|2021|863
5111370892416324|08|2021|008
5111370892457757|03|2021|726
5111370892481229|04|2021|634
5111370892477227|07|2021|410
5111370892426513|02|2021|340
5111370892467145|11|2021|788
5111370892482128|07|2021|824
5111370892435811|03|2021|834
5111370892451362|12|2021|074
5111370892406218|02|2021|646
5111370892432040|05|2021|645
5111370892487770|03|2021|770
5111370892425028|06|2021|876
5111370892477342|02|2021|531
5111370892448186|01|2021|403
5111370892440134|03|2021|461
5111370892468127|07|2021|741
5111370892405335|12|2021|883
5111370892437049|09|2021|230
5111370892447006|09|2021|600
5111370892484744|12|2021|567
5111370892404155|02|2021|144
5111370892404379|11|2021|518
5111370892400401|04|2021|743
5111370892436702|10|2021|403
5111370892410582|03|2021|101
5111370892437726|05|2021|016
5111370892422249|07|2021|301
5111370892418700|02|2021|160
5111370892465263|10|2021|638
5111370892407356|06|2021|778
5111370892458631|02|2021|563
5111370892451461|11|2021|446
5111370892426745|11|2021|218
5111370892414667|11|2021|517
5111370892475114|10|2021|818
5111370892437429|10|2021|503
5111370892411580|02|2021|377
5111370892436876|09|2021|466
5111370892435027|05|2021|807
5111370892480338|07|2021|405
5111370892460439|06|2021|301
5111370892425333|12|2021|308
5111370892462336|09|2021|477
5111370892484728|11|2021|230
5111370892486541|12|2021|364
5111370892456080|10|2021|626
5111370892468457|05|2021|866
5111370892404254|01|2021|635
5111370892461858|06|2021|343
5111370892433469|02|2021|826
5111370892405228|04|2021|407
5111370892453129|06|2021|287
5111370892487747|05|2021|633
5111370892443674|03|2021|068
5111370892484322|10|2021|284
5111370892473366|11|2021|033
5111370892486749|12|2021|444
5111370892471279|09|2021|388
5111370892451289|06|2021|016
5111370892405715|11|2021|578
5111370892452238|04|2021|705
5111370892443815|04|2021|470
5111370892444201|11|2021|504
5111370892453426|04|2021|402
5111370892418874|08|2021|157
5111370892460066|09|2021|717
5111370892486723|05|2021|033
5111370892465545|01|2021|603
5111370892482805|02|2021|625
5111370892430838|09|2021|657
5111370892483183|12|2021|166
5111370892437825|04|2021|614
5111370892427735|07|2021|505
5111370892434350|06|2021|473
5111370892485782|08|2021|014
5111370892417678|03|2021|436
5111370892423627|03|2021|162
5111370892442320|09|2021|327
5111370892464845|10|2021|182
5111370892454531|02|2021|308
5111370892410160|05|2021|736
5111370892482763|04|2021|574
5111370892426125|02|2021|216
5111370892466741|07|2021|451
5111370892403231|11|2021|631
5111370892425200|06|2021|741
5111370892472889|01|2021|521
5111370892421100|11|2021|608
5111370892450471|01|2021|600
5111370892483167|12|2021|620
5111370892448616|01|2021|676
5111370892482656|12|2021|836
5111370892423387|09|2021|754
5111370892445661|11|2021|557
5111370892464183|05|2021|416
5111370892484058|05|2021|887
5111370892484314|02|2021|505
5111370892410160|03|2021|242
5111370892433600|03|2021|331
5111370892448244|03|2021|826
5111370892401409|11|2021|877
5111370892407331|11|2021|760
5111370892404825|04|2021|147
5111370892476575|04|2021|332
5111370892438237|02|2021|668
5111370892445349|10|2021|636
5111370892400542|12|2021|061
5111370892466634|10|2021|158
5111370892463250|01|2021|281
5111370892400153|02|2021|533
5111370892415110|05|2021|373
5111370892440324|04|2021|424
5111370892425754|03|2021|666
5111370892486822|12|2021|608
5111370892443542|10|2021|132
5111370892405079|03|2021|666
5111370892425523|10|2021|236
5111370892481856|03|2021|876
5111370892441827|10|2021|516
5111370892461213|02|2021|438
5111370892401045|06|2021|606
5111370892445711|12|2021|272
5111370892407257|12|2021|410
5111370892477813|09|2021|125
5111370892428717|07|2021|714
5111370892412117|09|2021|683
5111370892410764|08|2021|603
5111370892444003|07|2021|673
5111370892401722|02|2021|340
5111370892475452|08|2021|045
5111370892415789|04|2021|520
5111370892448640|04|2021|783
5111370892454630|03|2021|376
5111370892445653|04|2021|218
5111370892436637|09|2021|417
5111370892461536|12|2021|651
5111370892440019|03|2021|004
5111370892432206|05|2021|372
5111370892441546|03|2021|804
5111370892475627|10|2021|620
5111370892460868|11|2021|647
5111370892465206|07|2021|426
5111370892431026|02|2021|763
5111370892448483|02|2021|356
5111370892444540|11|2021|846
5111370892404700|04|2021|022
5111370892410434|05|2021|678
5111370892467863|10|2021|285
5111370892462005|06|2021|436
5111370892407000|05|2021|402
5111370892440456|06|2021|871
5111370892418858|07|2021|311
5111370892433386|08|2021|758
5111370892452386|07|2021|221
5111370892485212|06|2021|040
5111370892465339|10|2021|528
5111370892426539|04|2021|718
5111370892454804|08|2021|846
5111370892478613|12|2021|272
5111370892475312|05|2021|881
5111370892450406|11|2021|124
5111370892435571|03|2021|653
5111370892486822|06|2021|471
5111370892457237|11|2021|616
5111370892478324|05|2021|558
5111370892476203|03|2021|152
5111370892486178|06|2021|600
5111370892442684|05|2021|158
5111370892440720|10|2021|121
5111370892405236|04|2021|013
5111370892450562|10|2021|656
5111370892475312|05|2021|055
5111370892427362|05|2021|126
5111370892404882|07|2021|407
5111370892473705|10|2021|366
5111370892403009|07|2021|416
5111370892446081|05|2021|567
5111370892465842|04|2021|228
5111370892412752|07|2021|832
5111370892400179|03|2021|168
5111370892433204|12|2021|261
5111370892405202|08|2021|255
5111370892452865|03|2021|372
5111370892453871|04|2021|414
5111370892455868|10|2021|103
5111370892400773|02|2021|412
5111370892447261|07|2021|013
5111370892478852|06|2021|100
5111370892447048|09|2021|407
5111370892415508|12|2021|283
5111370892477870|04|2021|520
5111370892443104|09|2021|030
5111370892420102|08|2021|886
5111370892478183|09|2021|658
5111370892448822|02|2021|501
5111370892447444|07|2021|462
5111370892435365|05|2021|472
5111370892453384|06|2021|442
5111370892481674|01|2021|051
5111370892457757|07|2021|525
5111370892417843|09|2021|627
5111370892418353|10|2021|716
5111370892417389|01|2021|173
5111370892408107|04|2021|378
5111370892433410|11|2021|577
5111370892421712|04|2021|271
5111370892457369|05|2021|366
5111370892447816|08|2021|075
5111370892417140|06|2021|810
5111370892427032|05|2021|578
5111370892405004|09|2021|564
5111370892423502|06|2021|147
5111370892420862|05|2021|008
5111370892447725|05|2021|350
5111370892430416|05|2021|506
5111370892418429|11|2021|278
5111370892454184|06|2021|117
5111370892487531|11|2021|271
5111370892447337|03|2021|730
5111370892450513|07|2021|060
5111370892432461|07|2021|375
5111370892488323|06|2021|264
5111370892444870|12|2021|477
5111370892418023|02|2021|287
5111370892478639|08|2021|577
5111370892485634|04|2021|552
5111370892413065|10|2021|444
5111370892402431|07|2021|553
5111370892482565|04|2021|707
5111370892460710|09|2021|385
5111370892488034|08|2021|684
5111370892425317|12|2021|620
5111370892427818|02|2021|674
5111370892446537|11|2021|000
5111370892410681|07|2021|444
5111370892476062|06|2021|221
5111370892460728|03|2021|887
5111370892432511|12|2021|543
5111370892416076|06|2021|332
5111370892422454|12|2021|188
5111370892408305|05|2021|172
5111370892482839|01|2021|561
5111370892488802|09|2021|583
5111370892423155|10|2021|765
5111370892472830|01|2021|411
5111370892402027|11|2021|218
5111370892454101|01|2021|260
5111370892480379|11|2021|562
5111370892484272|08|2021|257
5111370892442056|03|2021|765
5111370892426679|08|2021|863
5111370892425754|01|2021|341
5111370892446339|08|2021|306
5111370892477169|12|2021|016
5111370892431588|07|2021|430
5111370892424179|07|2021|283
5111370892443120|03|2021|166
5111370892415771|08|2021|126
5111370892401466|09|2021|814
5111370892448202|06|2021|513
5111370892411143|09|2021|416
5111370892458409|01|2021|613
5111370892458649|11|2021|314
5111370892435852|11|2021|568
5111370892417819|12|2021|214
5111370892435837|03|2021|314
5111370892436280|12|2021|563
5111370892417306|06|2021|833
5111370892475874|05|2021|152
5111370892421720|11|2021|211
5111370892408610|07|2021|047
5111370892461874|10|2021|068
5111370892474810|05|2021|434
5111370892411184|05|2021|146
5111370892447436|12|2021|805
5111370892402381|11|2021|733
5111370892458805|06|2021|345
5111370892476849|09|2021|580
5111370892406846|12|2021|825
5111370892466469|05|2021|707
5111370892416233|08|2021|501
5111370892446701|05|2021|626
5111370892450513|11|2021|876
5111370892487648|01|2021|832
5111370892415300|08|2021|881
5111370892421266|08|2021|147
5111370892420888|02|2021|732
5111370892421860|11|2021|067
5111370892451578|02|2021|320
5111370892445380|11|2021|382
5111370892426653|08|2021|134
5111370892403660|09|2021|660
5111370892447287|12|2021|237
5111370892417603|02|2021|552
5111370892457260|10|2021|532
5111370892408461|07|2021|157
5111370892416654|03|2021|611
5111370892434533|12|2021|610
5111370892442841|10|2021|333
5111370892477003|04|2021|101
5111370892437270|07|2021|141
5111370892446842|06|2021|625
5111370892483449|11|2021|601
5111370892402720|04|2021|274
5111370892406507|07|2021|612
5111370892418627|06|2021|285
5111370892481088|10|2021|410
5111370892458169|12|2021|351
5111370892415581|10|2021|266
5111370892475775|05|2021|721
5111370892431414|12|2021|411
5111370892413180|01|2021|260
5111370892472418|07|2021|555
5111370892451487|08|2021|880
5111370892472574|04|2021|871
5111370892478555|07|2021|031
5111370892417868|10|2021|203
5111370892487788|02|2021|188
5111370892482268|10|2021|874
5111370892462179|09|2021|816
5111370892425408|07|2021|153
5111370892403868|08|2021|566
5111370892401714|06|2021|418
5111370892423072|01|2021|328
5111370892446305|08|2021|473
5111370892402159|02|2021|540
5111370892400435|04|2021|370
5111370892420300|03|2021|618
5111370892478654|04|2021|467
5111370892413362|10|2021|718
5111370892408743|03|2021|507
5111370892442213|12|2021|078
5111370892421100|02|2021|125
5111370892453889|10|2021|152
5111370892408545|06|2021|218
5111370892432487|06|2021|043
5111370892451032|06|2021|752
5111370892444136|04|2021|214
5111370892462161|05|2021|254
5111370892428303|08|2021|188
5111370892470081|03|2021|673
5111370892482672|05|2021|027
5111370892406440|07|2021|406
5111370892441561|08|2021|113
5111370892402332|08|2021|865
5111370892414329|04|2021|382
5111370892450083|05|2021|752
5111370892485816|02|2021|013
5111370892463318|05|2021|552
5111370892465727|02|2021|663
5111370892464472|10|2021|747
5111370892404247|01|2021|278
5111370892403389|02|2021|236
5111370892414782|07|2021|504
5111370892424427|12|2021|887
5111370892416860|10|2021|106
5111370892480809|11|2021|204
5111370892430275|09|2021|115
5111370892470800|04|2021|748
5111370892441355|05|2021|245
5111370892434624|08|2021|514
5111370892440761|09|2021|333
5111370892474158|11|2021|648
5111370892456510|08|2021|076
5111370892413834|08|2021|523
5111370892417058|05|2021|123
5111370892456460|09|2021|472
5111370892451412|04|2021|105
5111370892426612|09|2021|621
5111370892430226|11|2021|158
5111370892456635|05|2021|238
5111370892413305|10|2021|716
5111370892468028|06|2021|375
5111370892421316|10|2021|833
5111370892425788|02|2021|334
5111370892470750|11|2021|657
5111370892446123|05|2021|066
5111370892447121|07|2021|087
5111370892421753|02|2021|086
5111370892464126|12|2021|545
5111370892465149|04|2021|317
5111370892467269|02|2021|322
5111370892461379|05|2021|337
5111370892422165|04|2021|433
5111370892480346|03|2021|430
5111370892428717|07|2021|614
5111370892428816|06|2021|103
5111370892445257|06|2021|662
5111370892426067|02|2021|150
5111370892455538|05|2021|531
5111370892454481|10|2021|135
5111370892424708|04|2021|871
5111370892487309|03|2021|170
5111370892473887|03|2021|806
5111370892436652|03|2021|630
5111370892443724|12|2021|858
5111370892454440|02|2021|331
5111370892426323|08|2021|483
5111370892423403|12|2021|438
5111370892482474|08|2021|283
5111370892415383|12|2021|737
5111370892410251|08|2021|144
5111370892435753|12|2021|477
5111370892480809|11|2021|714
5111370892454085|08|2021|060
5111370892456387|03|2021|006
5111370892460108|07|2021|853
5111370892447519|01|2021|066
5111370892465438|02|2021|501
5111370892463409|11|2021|075
5111370892471667|05|2021|165
5111370892431802|03|2021|701
5111370892485113|09|2021|548
5111370892435258|11|2021|871
5111370892468176|08|2021|832
5111370892427263|06|2021|647
5111370892407513|03|2021|232
5111370892436785|05|2021|102
5111370892433287|02|2021|131
5111370892465867|09|2021|322
5111370892468481|05|2021|100
5111370892415755|07|2021|588
5111370892434533|04|2021|250
5111370892450539|12|2021|115
5111370892467889|06|2021|744
5111370892474711|03|2021|170
5111370892487614|07|2021|618
5111370892441272|12|2021|810
5111370892447832|07|2021|465
5111370892411424|11|2021|874
5111370892412273|01|2021|803
5111370892403413|12|2021|785
5111370892485220|07|2021|485
5111370892465735|03|2021|708
5111370892453434|10|2021|820
5111370892438344|05|2021|760
5111370892467814|10|2021|752
5111370892458185|02|2021|662
5111370892455017|01|2021|144
5111370892433386|03|2021|730
5111370892412885|06|2021|627
5111370892455009|12|2021|680
5111370892467434|08|2021|421
5111370892462161|05|2021|847
5111370892462476|04|2021|508
5111370892445208|01|2021|274
5111370892466758|09|2021|547
5111370892467004|08|2021|178
5111370892447410|05|2021|162
5111370892482680|04|2021|886
5111370892458581|01|2021|140
5111370892430366|07|2021|304
5111370892427735|01|2021|355
5111370892468788|09|2021|703
5111370892437718|03|2021|534
5111370892455272|12|2021|678
5111370892444300|03|2021|366
5111370892414287|08|2021|734
5111370892441637|05|2021|606
5111370892476484|11|2021|427
5111370892414501|12|2021|641
5111370892415011|09|2021|617
5111370892444573|07|2021|866
5111370892481542|06|2021|037
5111370892402647|07|2021|823
5111370892482854|12|2021|837
5111370892405350|08|2021|801
5111370892470743|11|2021|568
5111370892436603|08|2021|688
5111370892413453|08|2021|745
5111370892433642|03|2021|704
5111370892476633|06|2021|511
5111370892410715|12|2021|280
5111370892477839|08|2021|675
5111370892431224|07|2021|837
5111370892448434|08|2021|737
5111370892452287|11|2021|633
5111370892424203|10|2021|610
5111370892477821|04|2021|483
5111370892452238|07|2021|465
5111370892431810|03|2021|274
5111370892472327|11|2021|587
5111370892447485|10|2021|238
5111370892425820|03|2021|442
5111370892427420|03|2021|113
5111370892423544|07|2021|036
5111370892450489|08|2021|128
5111370892460876|07|2021|121
5111370892453772|10|2021|132
5111370892455363|04|2021|758
5111370892461585|03|2021|803
5111370892404437|08|2021|427
5111370892487747|08|2021|467
5111370892478019|04|2021|773
5111370892488844|04|2021|257
5111370892478720|01|2021|111
5111370892474489|11|2021|746
5111370892422652|08|2021|033
5111370892453525|03|2021|600
5111370892475833|12|2021|354
5111370892443815|11|2021|668
5111370892445414|04|2021|107
5111370892456585|03|2021|736
5111370892411119|09|2021|274
5111370892408479|09|2021|435
5111370892465420|05|2021|510
5111370892404247|03|2021|385
5111370892403108|06|2021|548
5111370892421209|04|2021|845
5111370892478514|07|2021|017
5111370892465487|10|2021|328
5111370892446586|09|2021|882
5111370892474729|12|2021|457
5111370892488133|02|2021|117
5111370892457765|09|2021|838
5111370892403017|04|2021|025
5111370892418213|01|2021|467
5111370892418726|03|2021|772
5111370892400203|04|2021|303
5111370892473564|11|2021|456
5111370892472723|09|2021|712
5111370892488877|07|2021|227
5111370892446388|07|2021|372
5111370892460629|03|2021|055
5111370892436058|02|2021|176
5111370892412166|10|2021|838
5111370892450364|04|2021|021
5111370892481765|09|2021|770
5111370892446016|09|2021|056
5111370892421373|09|2021|456
5111370892462773|03|2021|446
